date,store_id,sku_id,qty_sold,transaction_price,revenue,product_name,category,qty_lag_1d,qty_lag_7d,qty_lag_14d,qty_rolling_mean_7d,qty_rolling_std_7d,qty_rolling_mean_14d,qty_rolling_std_14d,qty_rolling_mean_30d,qty_rolling_std_30d,day_of_week,day_of_month,month,quarter,week_of_year,day_of_year,day_of_week_sin,day_of_week_cos,month_sin,month_cos,is_weekend,store_id_encoded,sku_id_encoded,category_Apparel,category_Electronics,category_Home
2022-09-25,1,8802,50.0,20.53,1026.5,Cotton T-Shirt,Apparel,49.0,13.0,25.0,32.714285714285715,13.840933081675782,28.142857142857142,17.71074051727739,31.066666666666666,15.620352182292587,6,25,9,3,38,268,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,1,0,3,True,False,False
2022-09-25,1,5502,63.0,57.37,3614.31,Bluetooth Speaker,Electronics,35.0,50.0,45.0,32.714285714285715,14.579829511054974,36.0,12.667341412527671,36.43333333333333,12.40601448501086,6,25,9,3,38,268,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,1,0,1,False,True,False
2022-09-25,1,2205,43.0,79.54,3420.2200000000003,Coffee Maker,Home,70.0,27.0,60.0,32.0,21.633307652783948,32.57142857142857,15.410856741093443,34.8,17.841060738528462,6,25,9,3,38,268,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,1,0,0,False,False,True
2022-09-25,2,8802,42.0,19.16,804.72,Cotton T-Shirt,Apparel,54.0,68.0,31.0,39.142857142857146,15.247169916944923,39.142857142857146,15.281246137553177,38.46666666666667,14.528766550236265,6,25,9,3,38,268,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,1,1,3,True,False,False
2022-09-25,3,2205,23.0,88.2,2028.6,Coffee Maker,Home,58.0,26.0,29.0,38.0,13.366625103842273,35.42857142857143,12.351980754981364,36.3,12.828174810374096,6,25,9,3,38,268,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,1,2,0,False,False,True
2022-09-25,1,8801,59.0,92.35,5448.65,Running Shoes,Apparel,36.0,61.0,61.0,37.57142857142857,9.744351233016062,39.42857142857143,9.597389755026628,40.233333333333334,11.725843351283986,6,25,9,3,38,268,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,1,0,2,True,False,False
2022-09-26,1,8802,33.0,19.65,648.4499999999999,Cotton T-Shirt,Apparel,50.0,35.0,25.0,32.42857142857143,13.806485708501135,28.714285714285715,17.730584490468093,30.8,15.51284228831297,0,26,9,3,39,269,0.0,1.0,-1.0,-1.8369701987210297e-16,0,0,3,True,False,False
2022-09-26,2,2205,38.0,87.84,3337.92,Coffee Maker,Home,42.0,37.0,16.0,39.714285714285715,7.761320457119087,34.42857142857143,12.469743601794894,35.46666666666667,13.91286512879192,0,26,9,3,39,269,0.0,1.0,-1.0,-1.8369701987210297e-16,0,1,0,False,False,True
2022-09-26,1,5502,28.0,62.34,1745.52,Bluetooth Speaker,Electronics,63.0,30.0,27.0,32.42857142857143,14.661254412647711,36.07142857142857,12.61540136691464,35.96666666666667,12.452622859942178,0,26,9,3,39,269,0.0,1.0,-1.0,-1.8369701987210297e-16,0,0,1,False,True,False
2022-09-26,2,8801,32.0,85.57,2738.24,Running Shoes,Apparel,47.0,34.0,25.0,42.142857142857146,10.253919111386535,36.214285714285715,16.724825267242124,37.7,14.821117273720624,0,26,9,3,39,269,0.0,1.0,-1.0,-1.8369701987210297e-16,0,1,2,True,False,False
2022-09-26,3,8801,43.0,90.63,3897.09,Running Shoes,Apparel,54.0,31.0,34.0,38.857142857142854,8.234653836654205,36.42857142857143,13.189239703487232,34.9,13.089479850575453,0,26,9,3,39,269,0.0,1.0,-1.0,-1.8369701987210297e-16,0,2,2,True,False,False
2022-09-26,1,8801,37.0,89.57,3314.09,Running Shoes,Apparel,59.0,37.0,32.0,37.57142857142857,9.744351233016062,39.785714285714285,9.390490864769458,39.8,11.591911567688209,0,26,9,3,39,269,0.0,1.0,-1.0,-1.8369701987210297e-16,0,0,2,True,False,False
2022-09-26,3,5502,46.0,62.31,2866.26,Bluetooth Speaker,Electronics,52.0,35.0,33.0,42.285714285714285,7.67494377209125,41.0,8.857851797221409,40.56666666666667,11.075550374223157,0,26,9,3,39,269,0.0,1.0,-1.0,-1.8369701987210297e-16,0,2,1,False,True,False
2022-09-26,2,8802,26.0,20.78,540.28,Cotton T-Shirt,Apparel,42.0,50.0,27.0,35.714285714285715,15.09651489267512,39.07142857142857,15.344577021086124,36.86666666666667,13.0482746470316,0,26,9,3,39,269,0.0,1.0,-1.0,-1.8369701987210297e-16,0,1,3,True,False,False
2022-09-26,1,2205,44.0,85.32,3754.08,Coffee Maker,Home,43.0,21.0,35.0,35.285714285714285,21.42984123221859,33.214285714285715,15.704867307394128,34.166666666666664,17.128486724496828,0,26,9,3,39,269,0.0,1.0,-1.0,-1.8369701987210297e-16,0,0,0,False,False,True
2022-09-26,3,8802,40.0,19.07,762.8,Cotton T-Shirt,Apparel,66.0,44.0,33.0,45.42857142857143,11.942321701371425,43.642857142857146,10.652606346712663,40.833333333333336,9.924137531651134,0,26,9,3,39,269,0.0,1.0,-1.0,-1.8369701987210297e-16,0,2,3,True,False,False
2022-09-26,3,2205,31.0,82.2,2548.2000000000003,Coffee Maker,Home,23.0,29.0,49.0,38.285714285714285,13.161994348809568,34.142857142857146,11.752951464711735,35.53333333333333,12.414489124804296,0,26,9,3,39,269,0.0,1.0,-1.0,-1.8369701987210297e-16,0,2,0,False,False,True
2022-09-26,2,5502,27.0,54.3,1466.1,Bluetooth Speaker,Electronics,71.0,52.0,30.0,41.285714285714285,16.255402032496626,40.92857142857143,13.46485045599091,38.1,12.183510620280314,0,26,9,3,39,269,0.0,1.0,-1.0,-1.8369701987210297e-16,0,1,1,False,True,False
2022-09-27,2,2205,43.0,78.68,3383.24,Coffee Maker,Home,38.0,30.0,35.0,41.57142857142857,6.502746672423457,35.0,12.679480697931997,35.1,13.547744436264841,1,27,9,3,39,270,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,1,0,False,False,True
2022-09-27,1,2205,29.0,89.44,2593.76,Coffee Maker,Home,44.0,0.0,38.0,39.42857142857143,15.436505896274426,32.57142857142857,15.678080169529608,33.6,17.004259101360653,1,27,9,3,39,270,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,0,False,False,True
2022-09-27,1,5502,31.0,60.12,1863.72,Bluetooth Speaker,Electronics,28.0,34.0,45.0,32.0,14.651507317223976,35.07142857142857,12.406352502552172,36.333333333333336,12.123881628716394,1,27,9,3,39,270,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,1,False,True,False
2022-09-27,2,8801,29.0,97.04,2814.1600000000003,Running Shoes,Apparel,32.0,32.0,22.0,41.714285714285715,10.796824930109288,36.714285714285715,16.36802028078192,37.3,14.890751584746193,1,27,9,3,39,270,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,1,2,True,False,False
2022-09-27,2,5502,34.0,60.53,2058.02,Bluetooth Speaker,Electronics,27.0,28.0,25.0,42.142857142857146,15.58234654375021,41.57142857142857,12.846515754591508,38.43333333333333,11.918352505140216,1,27,9,3,39,270,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,1,1,False,True,False
2022-09-27,3,8801,34.0,91.02,3094.68,Running Shoes,Apparel,43.0,37.0,0.0,38.42857142857143,8.423323628614835,38.857142857142854,8.12268563826163,35.03333333333333,13.058181035428444,1,27,9,3,39,270,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,2,2,True,False,False
2022-09-27,3,5502,43.0,61.93,2662.99,Bluetooth Speaker,Electronics,46.0,38.0,25.0,43.0,7.438637868140489,42.285714285714285,7.569458586761898,40.6,11.081516141756085,1,27,9,3,39,270,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,2,1,False,True,False
2022-09-27,1,8802,29.0,20.03,580.87,Cotton T-Shirt,Apparel,33.0,11.0,27.0,35.0,10.408329997330604,28.857142857142858,17.72376563069681,30.333333333333332,15.342825647532369,1,27,9,3,39,270,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,3,True,False,False
2022-09-27,3,2205,40.0,82.42,3296.8,Coffee Maker,Home,31.0,24.0,26.0,40.57142857142857,11.559370554621363,35.142857142857146,11.601439850010344,35.43333333333333,12.364251398434005,1,27,9,3,39,270,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,2,0,False,False,True
2022-09-27,1,8801,35.0,91.62,3206.7000000000003,Running Shoes,Apparel,37.0,30.0,41.0,38.285714285714285,9.268482179125268,39.357142857142854,9.467410846259293,38.7,10.319549575842736,1,27,9,3,39,270,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,2,True,False,False
2022-09-27,3,8802,27.0,21.66,584.82,Cotton T-Shirt,Apparel,40.0,31.0,33.0,44.857142857142854,12.811824895105943,43.214285714285715,11.219341619436824,39.6,9.219918467737354,1,27,9,3,39,270,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,2,3,True,False,False
2022-09-27,2,8802,37.0,20.8,769.6,Cotton T-Shirt,Apparel,26.0,9.0,46.0,39.714285714285715,9.516902257112255,38.42857142857143,15.219998411575213,36.9,13.047261570259039,1,27,9,3,39,270,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,1,3,True,False,False
2022-09-28,3,2205,34.0,79.19,2692.46,Coffee Maker,Home,40.0,49.0,25.0,38.42857142857143,11.11841030089497,35.785714285714285,11.239891673640194,35.266666666666666,12.3482047650474,2,28,9,3,39,271,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,2,0,False,False,True
2022-09-28,3,8801,22.0,92.7,2039.4,Running Shoes,Apparel,34.0,33.0,42.0,36.857142857142854,10.399175791516234,37.42857142857143,9.212986534187529,34.766666666666666,13.244864543724457,2,28,9,3,39,271,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,2,2,True,False,False
2022-09-28,2,8801,32.0,102.72,3287.04,Running Shoes,Apparel,29.0,46.0,0.0,39.714285714285715,11.16115713407124,39.0,12.661267405267633,36.666666666666664,14.690680445575811,2,28,9,3,39,271,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,1,2,True,False,False
2022-09-28,1,2205,37.0,91.95,3402.15,Coffee Maker,Home,29.0,36.0,26.0,39.57142857142857,15.404081091896236,33.357142857142854,15.598851746977264,34.833333333333336,15.781008519263185,2,28,9,3,39,271,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,0,False,False,True
2022-09-28,2,2205,39.0,90.55,3531.45,Coffee Maker,Home,43.0,40.0,0.0,41.42857142857143,6.55380660016612,37.785714285714285,7.707923709539927,35.733333333333334,13.25852577578392,2,28,9,3,39,271,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,1,0,False,False,True
2022-09-28,1,5502,42.0,65.29,2742.1800000000003,Bluetooth Speaker,Electronics,31.0,21.0,37.0,35.0,14.165686240583875,35.42857142857143,12.537416527610993,36.63333333333333,12.149878198150196,2,28,9,3,39,271,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,1,False,True,False
2022-09-28,1,8801,9.0,103.5,931.5,Running Shoes,Apparel,35.0,35.0,38.0,34.57142857142857,14.5241998386273,37.285714285714285,12.480314169052068,38.03333333333333,11.541479416714168,2,28,9,3,39,271,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,2,True,False,False
2022-09-28,3,5502,54.0,55.49,2996.46,Bluetooth Speaker,Electronics,43.0,33.0,47.0,46.0,6.952217871538087,42.785714285714285,8.116256918902119,41.13333333333333,11.334212271529623,2,28,9,3,39,271,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,2,1,False,True,False
2022-09-28,2,8802,27.0,19.54,527.5799999999999,Cotton T-Shirt,Apparel,37.0,49.0,24.0,36.57142857142857,9.571783930858837,38.642857142857146,15.021047504480787,36.833333333333336,13.094045325586189,2,28,9,3,39,271,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,1,3,True,False,False
2022-09-28,2,5502,38.0,55.78,2119.64,Bluetooth Speaker,Electronics,34.0,52.0,47.0,40.142857142857146,14.993649449334333,40.92857142857143,12.778974833772802,38.36666666666667,11.914880100785421,2,28,9,3,39,271,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,1,1,False,True,False
2022-09-28,3,8802,46.0,19.24,885.04,Cotton T-Shirt,Apparel,27.0,40.0,38.0,45.714285714285715,12.63215850800756,43.785714285714285,11.136762210241963,40.2,9.022577046039803,2,28,9,3,39,271,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,2,3,True,False,False
2022-09-28,1,8802,35.0,21.48,751.8000000000001,Cotton T-Shirt,Apparel,29.0,24.0,0.0,36.57142857142857,9.235026490796503,31.357142857142858,15.692267291480025,30.166666666666668,15.261136879360498,2,28,9,3,39,271,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,3,True,False,False
2022-09-29,2,2205,36.0,85.64,3083.04,Coffee Maker,Home,39.0,38.0,29.0,41.142857142857146,6.7682733255627205,38.285714285714285,7.310988267706998,35.46666666666667,13.166659391821069,3,29,9,3,39,272,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,1,0,False,False,True
2022-09-29,3,2205,0.0,0.0,0.0,Coffee Maker,Home,34.0,45.0,19.0,32.0,17.729448195962924,34.42857142857143,14.184033741739857,34.166666666666664,13.926118684299453,3,29,9,3,39,272,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,2,0,False,False,True
2022-09-29,1,2205,38.0,92.28,3506.64,Coffee Maker,Home,37.0,23.0,35.0,41.714285714285715,13.659115219201771,33.57142857142857,15.64369760399614,34.666666666666664,15.718061943648383,3,29,9,3,39,272,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,0,False,False,True
2022-09-29,1,8801,30.0,98.93,2967.9,Running Shoes,Apparel,9.0,32.0,44.0,34.285714285714285,14.602674249537156,36.285714285714285,12.46180979218923,37.766666666666666,11.63432298263925,3,29,9,3,39,272,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,2,True,False,False
2022-09-29,2,8802,34.0,18.12,616.08,Cotton T-Shirt,Apparel,27.0,33.0,21.0,36.714285714285715,9.516902257112257,39.57142857142857,14.22735331738067,36.733333333333334,13.104180257836994,3,29,9,3,39,272,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,1,3,True,False,False
2022-09-29,1,8802,32.0,21.1,675.2,Cotton T-Shirt,Apparel,35.0,33.0,51.0,36.42857142857143,9.30693545798221,30.0,14.64975715209593,31.233333333333334,14.158422212246393,3,29,9,3,39,272,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,3,True,False,False
2022-09-29,3,8802,34.0,18.55,630.7,Cotton T-Shirt,Apparel,46.0,40.0,38.0,44.857142857142854,13.271882200458847,43.5,11.3459582773237,39.8,9.022577046039803,3,29,9,3,39,272,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,2,3,True,False,False
2022-09-29,3,8801,40.0,102.52,4100.8,Running Shoes,Apparel,22.0,33.0,40.0,37.857142857142854,10.302565561201598,37.42857142857143,9.212986534187529,35.233333333333334,13.171765344814288,3,29,9,3,39,272,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,2,2,True,False,False
2022-09-29,2,5502,36.0,62.09,2235.24,Bluetooth Speaker,Electronics,38.0,47.0,38.0,38.57142857142857,14.729303478181874,40.785714285714285,12.825326934975646,38.06666666666667,11.855257333216436,3,29,9,3,39,272,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,1,1,False,True,False
2022-09-29,3,5502,36.0,56.79,2044.44,Bluetooth Speaker,Electronics,54.0,38.0,42.0,45.714285714285715,7.364651739090959,42.357142857142854,8.316870184770819,41.36666666666667,11.146310146638582,3,29,9,3,39,272,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,2,1,False,True,False
2022-09-29,1,5502,24.0,58.46,1403.04,Bluetooth Speaker,Electronics,42.0,26.0,24.0,34.714285714285715,14.395766573479023,35.42857142857143,12.537416527610993,36.233333333333334,12.367039991886497,3,29,9,3,39,272,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,1,False,True,False
2022-09-29,2,8801,39.0,98.15,3827.85,Running Shoes,Apparel,32.0,31.0,26.0,40.857142857142854,10.510765456244911,39.92857142857143,12.098723935982717,36.46666666666667,14.613959630844564,3,29,9,3,39,272,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,1,2,True,False,False
2022-09-30,2,5502,35.0,54.5,1907.5,Bluetooth Speaker,Electronics,36.0,33.0,38.0,38.857142857142854,14.622227046846303,40.57142857142857,12.90029388880669,38.36666666666667,11.651500815962219,4,30,9,3,39,273,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,1,1,False,True,False
2022-09-30,2,2205,33.0,84.94,2803.02,Coffee Maker,Home,36.0,35.0,23.0,40.857142857142854,7.104659772022198,39.0,6.0890822852810205,35.666666666666664,13.07889411473187,4,30,9,3,39,273,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,1,0,False,False,True
2022-09-30,1,5502,28.0,56.26,1575.28,Bluetooth Speaker,Electronics,24.0,20.0,42.0,35.857142857142854,13.309502512973868,34.42857142857143,12.53127954492147,35.7,12.365552820303856,4,30,9,3,39,273,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,1,False,True,False
2022-09-30,1,8801,27.0,93.59,2526.9300000000003,Running Shoes,Apparel,30.0,34.0,32.0,33.285714285714285,14.862865198364752,35.92857142857143,12.664087842364367,37.9,11.481168990103331,4,30,9,3,39,273,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,2,True,False,False
2022-09-30,1,2205,34.0,88.31,3002.54,Coffee Maker,Home,38.0,31.0,27.0,42.142857142857146,13.30950251297388,34.07142857142857,15.528952046044559,34.8,15.694057737750994,4,30,9,3,39,273,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,0,False,False,True
2022-09-30,1,8802,34.0,19.29,655.86,Cotton T-Shirt,Apparel,32.0,27.0,49.0,37.42857142857143,8.462803768199201,28.928571428571427,13.668967018054461,31.3,14.16686274374119,4,30,9,3,39,273,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,3,True,False,False
2022-09-30,3,8802,30.0,21.16,634.8,Cotton T-Shirt,Apparel,34.0,44.0,31.0,42.857142857142854,14.427156932079738,43.42857142857143,11.433515414135568,39.56666666666667,9.186509349202705,4,30,9,3,39,273,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,2,3,True,False,False
2022-09-30,2,8802,50.0,20.14,1007.0,Cotton T-Shirt,Apparel,34.0,37.0,46.0,38.57142857142857,10.768118728560747,39.857142857142854,14.405432430735422,37.666666666666664,13.015463835398817,4,30,9,3,39,273,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,1,3,True,False,False
2022-09-30,3,2205,35.0,89.46,3131.1,Coffee Maker,Home,0.0,38.0,39.0,31.571428571428573,17.59599521536214,34.142857142857146,14.125030389931382,34.4,13.877791735296896,4,30,9,3,39,273,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,2,0,False,False,True
2022-09-30,3,8801,41.0,94.85,3888.85,Running Shoes,Apparel,40.0,30.0,27.0,39.42857142857143,9.727232269204205,38.42857142857143,8.741715073003823,35.8,13.036817889717385,4,30,9,3,39,273,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,2,2,True,False,False
2022-09-30,2,8801,30.0,94.72,2841.6,Running Shoes,Apparel,39.0,55.0,25.0,37.285714285714285,9.050124966251161,40.285714285714285,11.691078593582327,35.96666666666667,14.568466970997946,4,30,9,3,39,273,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,1,2,True,False,False
2022-09-30,3,5502,30.0,61.08,1832.4,Bluetooth Speaker,Electronics,36.0,37.0,31.0,44.714285714285715,9.031690238899298,42.285714285714285,8.425497670108937,41.86666666666667,10.22078117445495,4,30,9,3,39,273,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,2,1,False,True,False
2022-10-01,3,2205,45.0,93.0,4185.0,Coffee Maker,Home,35.0,58.0,46.0,29.714285714285715,14.806690894257736,34.07142857142857,14.062849507256267,34.833333333333336,14.00266805447009,5,1,10,4,39,274,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,2,0,False,False,True
2022-10-01,1,8802,55.0,19.02,1046.1,Cotton T-Shirt,Apparel,34.0,49.0,0.0,38.285714285714285,9.995236960910981,32.857142857142854,12.575049428605407,32.6,14.499940546846073,5,1,10,4,39,274,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,0,3,True,False,False
2022-10-01,3,5502,36.0,62.68,2256.48,Bluetooth Speaker,Electronics,30.0,52.0,42.0,42.42857142857143,8.904252595569975,41.857142857142854,8.59209961675119,42.06666666666667,10.03763034727353,5,1,10,4,39,274,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,2,1,False,True,False
2022-10-01,1,5502,65.0,61.86,4020.9,Bluetooth Speaker,Electronics,28.0,35.0,50.0,40.142857142857146,17.237832147426694,35.5,14.458162453730477,36.9,13.396731459318868,5,1,10,4,39,274,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,0,1,False,True,False
2022-10-01,2,8802,52.0,19.72,1025.44,Cotton T-Shirt,Apparel,50.0,54.0,42.0,38.285714285714285,10.307186582093827,40.57142857142857,14.763334445715312,37.96666666666667,13.244343837206912,5,1,10,4,39,274,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,1,3,True,False,False
2022-10-01,3,8802,59.0,21.58,1273.2199999999998,Cotton T-Shirt,Apparel,30.0,57.0,51.0,43.142857142857146,14.769660021234627,44.0,12.025613689761764,40.53333333333333,9.658776010602415,5,1,10,4,39,274,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,2,3,True,False,False
2022-10-01,1,2205,61.0,89.77,5475.969999999999,Coffee Maker,Home,34.0,70.0,44.0,40.857142857142854,10.253919111386535,35.285714285714285,16.963438382540307,36.0,16.28411538257769,5,1,10,4,39,274,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,0,0,False,False,True
2022-10-01,3,8801,26.0,96.25,2502.5,Running Shoes,Apparel,41.0,42.0,51.0,37.142857142857146,10.838643387259802,36.642857142857146,8.526945010306513,35.96666666666667,12.872004729144816,5,1,10,4,39,274,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,2,2,True,False,False
2022-10-01,1,8801,47.0,93.36,4387.92,Running Shoes,Apparel,27.0,36.0,41.0,34.857142857142854,15.752550813847815,36.357142857142854,12.947272613638296,38.333333333333336,11.573850827987451,5,1,10,4,39,274,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,0,2,True,False,False
2022-10-01,2,5502,0.0,0.0,0.0,Bluetooth Speaker,Electronics,35.0,31.0,55.0,34.42857142857143,20.791481772247817,36.642857142857146,16.13694825241439,36.8,13.468737749014364,5,1,10,4,39,274,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,1,1,False,True,False
2022-10-01,2,8801,59.0,99.06,5844.54,Running Shoes,Apparel,30.0,52.0,68.0,38.285714285714285,11.101265479128761,39.642857142857146,10.202617634382209,37.13333333333333,14.972925757751122,5,1,10,4,39,274,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,1,2,True,False,False
2022-10-01,2,2205,50.0,79.75,3987.5,Coffee Maker,Home,33.0,55.0,35.0,40.142857142857146,5.520524474738834,40.07142857142857,6.627034209779113,36.13333333333333,13.338389845785773,5,1,10,4,39,274,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,1,0,False,False,True
2022-10-02,1,2205,0.0,0.0,0.0,Coffee Maker,Home,61.0,43.0,27.0,34.714285714285715,18.400310556385435,33.357142857142854,19.345471117221532,35.03333333333333,17.527285788918846,6,2,10,4,39,275,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,0,0,False,False,True
2022-10-02,3,2205,62.0,78.94,4894.28,Coffee Maker,Home,45.0,23.0,26.0,35.285714285714285,18.68791307872805,36.642857142857146,15.672647132245059,35.9,14.81692880830383,6,2,10,4,39,275,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,2,0,False,False,True
2022-10-02,2,8801,0.0,0.0,0.0,Running Shoes,Apparel,59.0,47.0,37.0,31.571428571428573,17.386365758424464,37.0,14.728308691872165,36.53333333333333,16.08540424997327,6,2,10,4,39,275,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,1,2,True,False,False
2022-10-02,3,8802,28.0,21.34,597.52,Cotton T-Shirt,Apparel,59.0,66.0,58.0,37.714285714285715,11.614850920470797,41.857142857142854,12.011898862615988,40.266666666666666,9.895778735481578,6,2,10,4,39,275,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,2,3,True,False,False
2022-10-02,2,2205,46.0,86.18,3964.28,Coffee Maker,Home,50.0,42.0,45.0,40.714285714285715,5.936168397046639,40.142857142857146,6.689338737667051,35.96666666666667,13.1764767760538,6,2,10,4,39,275,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,1,0,False,False,True
2022-10-02,1,5502,57.0,61.17,3486.69,Bluetooth Speaker,Electronics,65.0,63.0,50.0,39.285714285714285,16.017847189039752,36.0,15.104762366679134,38.0,13.653343660197256,6,2,10,4,39,275,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,0,1,False,True,False
2022-10-02,3,8801,54.0,94.54,5105.160000000001,Running Shoes,Apparel,26.0,54.0,47.0,37.142857142857146,10.838643387259802,37.142857142857146,9.346798241250168,36.733333333333334,13.245515398085484,6,2,10,4,39,275,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,2,2,True,False,False
2022-10-02,2,5502,51.0,63.13,3219.63,Bluetooth Speaker,Electronics,0.0,71.0,29.0,31.571428571428573,15.67223811773692,38.214285714285715,16.404401714308158,37.63333333333333,13.550628776181771,6,2,10,4,39,275,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,1,1,False,True,False
2022-10-02,2,8802,36.0,21.87,787.32,Cotton T-Shirt,Apparel,52.0,42.0,68.0,37.42857142857143,10.195704043977578,38.285714285714285,12.492635193022103,38.46666666666667,12.859273678564808,6,2,10,4,39,275,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1,1,3,True,False,False
