date,store_id,sku_id,qty_sold,transaction_price,revenue,margin,cost_price,sell_price,product_name,category,margin_pct
2022-06-04,2,5502,75,54.93,4119.75,2244.75,25,60,Bluetooth Speaker,Electronics,119.72
2022-06-04,3,2205,73,81.39,5941.47,2656.4700000000003,45,85,Coffee Maker,Home,80.87
2022-06-04,1,8802,72,20.74,1493.28,917.2799999999999,8,20,Cotton T-Shirt,Apparel,159.25
2022-06-04,1,8801,57,90.15,5138.55,2858.55,40,95,Running Shoes,Apparel,125.38
2022-06-04,1,5502,52,60.0,3120.0,1820.0,25,60,Bluetooth Speaker,Electronics,140.0
2022-06-04,1,2205,70,84.77,5933.9,2783.8999999999996,45,85,Coffee Maker,Home,88.38
2022-06-05,3,2205,57,88.66,5053.62,2488.62,45,85,Coffee Maker,Home,97.02
2022-06-05,3,8802,56,21.82,1221.92,773.9200000000001,8,20,Cotton T-Shirt,Apparel,172.75
2022-06-05,3,8801,61,93.79,5721.1900000000005,3281.1900000000005,40,95,Running Shoes,Apparel,134.48
2022-06-05,2,2205,66,85.61,5650.26,2680.2599999999998,45,85,Coffee Maker,Home,90.24
2022-06-05,3,5502,58,62.84,3644.7200000000003,2194.7200000000003,25,60,Bluetooth Speaker,Electronics,151.36
2022-06-05,2,5502,26,55.32,1438.32,788.32,25,60,Bluetooth Speaker,Electronics,121.28
2022-06-05,1,2205,58,78.65,4561.700000000001,1951.7000000000003,45,85,Coffee Maker,Home,74.78
2022-06-05,1,8802,66,19.6,1293.6000000000001,765.6000000000001,8,20,Cotton T-Shirt,Apparel,145.0
2022-06-05,2,8801,48,92.82,4455.36,2535.3599999999997,40,95,Running Shoes,Apparel,132.05
2022-06-06,2,2205,54,82.33,4445.82,2015.82,45,85,Coffee Maker,Home,82.96
2022-06-06,3,2205,58,83.6,4848.799999999999,2238.7999999999997,45,85,Coffee Maker,Home,85.78
2022-06-06,3,8802,50,18.49,924.4999999999999,524.4999999999999,8,20,Cotton T-Shirt,Apparel,131.12
2022-06-06,3,8801,40,95.01,3800.4,2200.4,40,95,Running Shoes,Apparel,137.52
2022-06-06,3,5502,44,65.75,2893.0,1793.0,25,60,Bluetooth Speaker,Electronics,163.0
2022-06-06,2,8802,26,18.58,483.0799999999999,275.0799999999999,8,20,Cotton T-Shirt,Apparel,132.25
2022-06-06,1,8802,42,19.71,827.82,491.82000000000005,8,20,Cotton T-Shirt,Apparel,146.38
2022-06-06,2,5502,54,61.92,3343.6800000000003,1993.68,25,60,Bluetooth Speaker,Electronics,147.68
2022-06-06,1,5502,67,58.12,3894.04,2219.04,25,60,Bluetooth Speaker,Electronics,132.48
2022-06-06,1,8801,23,94.21,2166.83,1246.83,40,95,Running Shoes,Apparel,135.52
2022-06-06,2,8801,42,94.47,3967.74,2287.74,40,95,Running Shoes,Apparel,136.18
2022-06-06,1,2205,45,90.77,4084.6499999999996,2059.6499999999996,45,85,Coffee Maker,Home,101.71
2022-06-07,3,2205,34,90.97,3092.98,1562.98,45,85,Coffee Maker,Home,102.16
2022-06-07,3,8802,25,18.94,473.50000000000006,273.50000000000006,8,20,Cotton T-Shirt,Apparel,136.75
2022-06-07,3,8801,64,102.67,6570.88,4010.88,40,95,Running Shoes,Apparel,156.68
2022-06-07,2,2205,52,91.44,4754.88,2414.88,45,85,Coffee Maker,Home,103.2
2022-06-07,3,5502,34,56.07,1906.38,1056.38,25,60,Bluetooth Speaker,Electronics,124.28
2022-06-07,2,5502,47,60.57,2846.79,1671.79,25,60,Bluetooth Speaker,Electronics,142.28
2022-06-07,1,2205,26,92.61,2407.86,1237.86,45,85,Coffee Maker,Home,105.8
2022-06-07,1,8802,36,19.59,705.24,417.24,8,20,Cotton T-Shirt,Apparel,144.88
2022-06-07,1,5502,22,54.84,1206.48,656.48,25,60,Bluetooth Speaker,Electronics,119.36
2022-06-07,2,8801,54,97.75,5278.5,3118.5,40,95,Running Shoes,Apparel,144.38
2022-06-07,2,8802,50,18.14,907.0,507.0,8,20,Cotton T-Shirt,Apparel,126.75
2022-06-08,2,8802,39,19.88,775.3199999999999,463.31999999999994,8,20,Cotton T-Shirt,Apparel,148.5
2022-06-08,3,2205,33,82.13,2710.29,1225.29,45,85,Coffee Maker,Home,82.51
2022-06-08,3,8802,57,19.63,1118.9099999999999,662.91,8,20,Cotton T-Shirt,Apparel,145.38
2022-06-08,3,8801,61,87.27,5323.469999999999,2883.47,40,95,Running Shoes,Apparel,118.17
2022-06-08,3,5502,47,64.47,3030.09,1855.09,25,60,Bluetooth Speaker,Electronics,157.88
2022-06-08,2,2205,49,78.96,3869.0399999999995,1664.0399999999997,45,85,Coffee Maker,Home,75.47
2022-06-08,2,8801,33,94.25,3110.25,1790.25,40,95,Running Shoes,Apparel,135.62
2022-06-08,1,2205,25,78.73,1968.25,843.2500000000001,45,85,Coffee Maker,Home,74.96
2022-06-08,1,8802,52,18.24,948.4799999999999,532.4799999999999,8,20,Cotton T-Shirt,Apparel,128.0
2022-06-08,1,8801,32,95.7,3062.4,1782.4,40,95,Running Shoes,Apparel,139.25
2022-06-08,1,5502,28,58.7,1643.6000000000001,943.6000000000001,25,60,Bluetooth Speaker,Electronics,134.8
2022-06-08,2,5502,57,55.23,3148.1099999999997,1723.11,25,60,Bluetooth Speaker,Electronics,120.92
2022-06-09,3,2205,36,88.77,3195.72,1575.7199999999998,45,85,Coffee Maker,Home,97.27
2022-06-09,3,8802,59,21.36,1260.24,788.24,8,20,Cotton T-Shirt,Apparel,167.0
2022-06-09,3,8801,24,104.19,2500.56,1540.56,40,95,Running Shoes,Apparel,160.48
2022-06-09,3,5502,69,58.6,4043.4,2318.4,25,60,Bluetooth Speaker,Electronics,134.4
2022-06-09,2,8802,64,18.84,1205.76,693.76,8,20,Cotton T-Shirt,Apparel,135.5
2022-06-09,2,8801,57,101.28,5772.96,3492.96,40,95,Running Shoes,Apparel,153.2
2022-06-09,1,8802,55,20.56,1130.8,690.8,8,20,Cotton T-Shirt,Apparel,157.0
2022-06-09,1,8801,63,96.33,6068.79,3548.79,40,95,Running Shoes,Apparel,140.82
2022-06-09,1,5502,32,62.16,1989.12,1189.12,25,60,Bluetooth Speaker,Electronics,148.64
2022-06-09,2,5502,53,56.25,2981.25,1656.25,25,60,Bluetooth Speaker,Electronics,125.0
2022-06-10,3,5502,50,56.16,2808.0,1557.9999999999998,25,60,Bluetooth Speaker,Electronics,124.64
2022-06-10,3,8802,44,21.45,943.8,591.8,8,20,Cotton T-Shirt,Apparel,168.12
2022-06-10,3,8801,45,93.49,4207.05,2407.0499999999997,40,95,Running Shoes,Apparel,133.72
2022-06-10,3,2205,48,83.16,3991.68,1831.6799999999998,45,85,Coffee Maker,Home,84.8
2022-06-10,2,8802,51,21.6,1101.6000000000001,693.6,8,20,Cotton T-Shirt,Apparel,170.0
2022-06-10,1,8802,65,18.46,1199.9,679.9000000000001,8,20,Cotton T-Shirt,Apparel,130.75
2022-06-10,2,5502,41,63.47,2602.27,1577.27,25,60,Bluetooth Speaker,Electronics,153.88
2022-06-10,1,2205,38,82.99,3153.62,1443.62,45,85,Coffee Maker,Home,84.42
2022-06-10,1,8801,35,99.69,3489.15,2089.15,40,95,Running Shoes,Apparel,149.22
2022-06-10,1,5502,71,56.12,3984.52,2209.52,25,60,Bluetooth Speaker,Electronics,124.48
2022-06-10,2,8801,50,104.0,5200.0,3200.0,40,95,Running Shoes,Apparel,160.0
2022-06-11,3,2205,66,89.21,5887.86,2917.8599999999997,45,85,Coffee Maker,Home,98.24
2022-06-11,3,8801,75,103.0,7725.0,4725.0,40,95,Running Shoes,Apparel,157.5
2022-06-11,3,5502,47,58.6,2754.2000000000003,1579.2,25,60,Bluetooth Speaker,Electronics,134.4
2022-06-11,2,2205,72,88.41,6365.5199999999995,3125.5199999999995,45,85,Coffee Maker,Home,96.47
2022-06-11,2,8802,60,19.16,1149.6,669.6,8,20,Cotton T-Shirt,Apparel,139.5
2022-06-11,2,8801,29,94.85,2750.6499999999996,1590.6499999999999,40,95,Running Shoes,Apparel,137.12
2022-06-11,2,5502,61,64.46,3932.0599999999995,2407.0599999999995,25,60,Bluetooth Speaker,Electronics,157.84
2022-06-11,1,8802,72,20.19,1453.68,877.6800000000001,8,20,Cotton T-Shirt,Apparel,152.38
2022-06-11,1,8801,61,90.45,5517.45,3077.4500000000003,40,95,Running Shoes,Apparel,126.12
2022-06-11,1,5502,54,55.8,3013.2,1663.1999999999998,25,60,Bluetooth Speaker,Electronics,123.2
2022-06-12,3,2205,41,91.88,3767.08,1922.08,45,85,Coffee Maker,Home,104.18
2022-06-12,3,8801,38,89.22,3390.36,1870.36,40,95,Running Shoes,Apparel,123.05
2022-06-12,2,8802,68,20.27,1378.36,834.36,8,20,Cotton T-Shirt,Apparel,153.38
2022-06-12,2,8801,46,86.19,3964.74,2124.74,40,95,Running Shoes,Apparel,115.48
2022-06-12,2,5502,72,59.01,4248.72,2448.72,25,60,Bluetooth Speaker,Electronics,136.04
2022-06-12,1,2205,63,91.17,5743.71,2908.71,45,85,Coffee Maker,Home,102.6
2022-06-12,1,8802,76,20.45,1554.2,946.1999999999999,8,20,Cotton T-Shirt,Apparel,155.62
2022-06-12,1,8801,56,91.25,5110.0,2870.0,40,95,Running Shoes,Apparel,128.12
2022-06-12,1,5502,48,59.48,2855.04,1655.04,25,60,Bluetooth Speaker,Electronics,137.92
2022-06-13,3,2205,47,83.45,3922.15,1807.15,45,85,Coffee Maker,Home,85.44
2022-06-13,3,8801,47,89.06,4185.82,2305.82,40,95,Running Shoes,Apparel,122.65
2022-06-13,3,5502,39,61.78,2409.42,1434.42,25,60,Bluetooth Speaker,Electronics,147.12
2022-06-13,2,2205,51,77.89,3972.39,1677.39,45,85,Coffee Maker,Home,73.09
2022-06-13,2,8802,37,19.47,720.39,424.39,8,20,Cotton T-Shirt,Apparel,143.38
2022-06-13,2,8801,46,103.09,4742.14,2902.1400000000003,40,95,Running Shoes,Apparel,157.72
2022-06-13,2,5502,38,62.13,2360.94,1410.94,25,60,Bluetooth Speaker,Electronics,148.52
2022-06-13,1,2205,23,78.55,1806.6499999999999,771.65,45,85,Coffee Maker,Home,74.56
2022-06-13,1,8802,44,21.24,934.56,582.56,8,20,Cotton T-Shirt,Apparel,165.5
2022-06-13,1,8801,56,89.65,5020.400000000001,2780.4000000000005,40,95,Running Shoes,Apparel,124.13
2022-06-13,1,5502,16,55.74,891.84,491.84000000000003,25,60,Bluetooth Speaker,Electronics,122.96
2022-06-14,3,2205,43,82.63,3553.0899999999997,1618.0899999999997,45,85,Coffee Maker,Home,83.62
2022-06-14,3,8801,43,94.5,4063.5,2343.5,40,95,Running Shoes,Apparel,136.25
2022-06-14,3,5502,44,63.15,2778.6,1678.6,25,60,Bluetooth Speaker,Electronics,152.6
2022-06-14,2,8802,63,21.33,1343.79,839.7899999999998,8,20,Cotton T-Shirt,Apparel,166.62
2022-06-14,2,8801,54,98.2,5302.8,3142.8,40,95,Running Shoes,Apparel,145.5
2022-06-14,3,8802,51,19.24,981.2399999999999,573.2399999999999,8,20,Cotton T-Shirt,Apparel,140.5
2022-06-14,1,2205,48,79.02,3792.96,1632.9599999999998,45,85,Coffee Maker,Home,75.6
2022-06-14,1,8802,50,18.46,923.0,523.0,8,20,Cotton T-Shirt,Apparel,130.75
2022-06-14,1,8801,32,97.99,3135.68,1855.6799999999998,40,95,Running Shoes,Apparel,144.98
2022-06-14,1,5502,47,55.9,2627.2999999999997,1452.3,25,60,Bluetooth Speaker,Electronics,123.6
2022-06-14,2,5502,42,62.56,2627.52,1577.52,25,60,Bluetooth Speaker,Electronics,150.24
2022-06-15,3,2205,32,77.84,2490.88,1050.88,45,85,Coffee Maker,Home,72.98
2022-06-15,3,8801,52,96.69,5027.88,2947.88,40,95,Running Shoes,Apparel,141.72
2022-06-15,3,5502,46,55.96,2574.16,1424.16,25,60,Bluetooth Speaker,Electronics,123.84
2022-06-15,2,2205,61,93.0,5673.0,2928.0,45,85,Coffee Maker,Home,106.67
2022-06-15,2,8801,74,94.44,6988.5599999999995,4028.56,40,95,Running Shoes,Apparel,136.1
2022-06-15,1,2205,22,90.2,1984.4,994.4000000000001,45,85,Coffee Maker,Home,100.44
2022-06-15,1,8802,63,21.63,1362.6899999999998,858.6899999999999,8,20,Cotton T-Shirt,Apparel,170.38
2022-06-15,1,8801,40,96.02,3840.7999999999997,2240.7999999999997,40,95,Running Shoes,Apparel,140.05
2022-06-15,1,5502,77,54.17,4171.09,2246.09,25,60,Bluetooth Speaker,Electronics,116.68
2022-06-16,3,2205,58,83.73,4856.34,2246.34,45,85,Coffee Maker,Home,86.07
2022-06-16,3,8801,46,103.36,4754.56,2914.56,40,95,Running Shoes,Apparel,158.4
2022-06-16,3,5502,28,65.35,1829.7999999999997,1129.7999999999997,25,60,Bluetooth Speaker,Electronics,161.4
2022-06-16,2,2205,58,86.66,5026.28,2416.2799999999997,45,85,Coffee Maker,Home,92.58
2022-06-16,2,8802,41,19.06,781.4599999999999,453.4599999999999,8,20,Cotton T-Shirt,Apparel,138.25
2022-06-16,3,8802,39,19.34,754.26,442.26,8,20,Cotton T-Shirt,Apparel,141.75
2022-06-16,2,5502,25,57.64,1441.0,816.0,25,60,Bluetooth Speaker,Electronics,130.56
2022-06-16,1,2205,37,77.76,2877.1200000000003,1212.1200000000001,45,85,Coffee Maker,Home,72.8
2022-06-16,1,8802,59,19.08,1125.7199999999998,653.7199999999999,8,20,Cotton T-Shirt,Apparel,138.5
2022-06-16,1,8801,39,97.12,3787.6800000000003,2227.6800000000003,40,95,Running Shoes,Apparel,142.8
2022-06-16,1,5502,56,58.08,3252.48,1852.48,25,60,Bluetooth Speaker,Electronics,132.32
2022-06-16,2,8801,51,103.67,5287.17,3247.17,40,95,Running Shoes,Apparel,159.18
2022-06-17,3,2205,35,81.93,2867.55,1292.5500000000002,45,85,Coffee Maker,Home,82.07
2022-06-17,3,8802,35,20.41,714.35,434.35,8,20,Cotton T-Shirt,Apparel,155.12
2022-06-17,3,5502,48,64.09,3076.32,1876.3200000000002,25,60,Bluetooth Speaker,Electronics,156.36
2022-06-17,2,2205,37,77.26,2858.6200000000003,1193.6200000000001,45,85,Coffee Maker,Home,71.69
2022-06-17,2,8802,50,21.0,1050.0,650.0,8,20,Cotton T-Shirt,Apparel,162.5
2022-06-17,3,8801,40,90.37,3614.8,2014.8000000000002,40,95,Running Shoes,Apparel,125.93
2022-06-17,2,5502,63,56.39,3552.57,1977.57,25,60,Bluetooth Speaker,Electronics,125.56
2022-06-17,1,8802,37,19.13,707.81,411.80999999999995,8,20,Cotton T-Shirt,Apparel,139.12
2022-06-17,1,8801,62,101.0,6262.0,3782.0,40,95,Running Shoes,Apparel,152.5
2022-06-17,1,5502,42,56.52,2373.84,1323.8400000000001,25,60,Bluetooth Speaker,Electronics,126.08
2022-06-17,2,8801,32,91.29,2921.28,1641.2800000000002,40,95,Running Shoes,Apparel,128.23
2022-06-18,3,2205,71,83.97,5961.87,2766.87,45,85,Coffee Maker,Home,86.6
2022-06-18,3,8802,55,19.42,1068.1000000000001,628.1000000000001,8,20,Cotton T-Shirt,Apparel,142.75
2022-06-18,3,8801,34,90.22,3067.48,1707.48,40,95,Running Shoes,Apparel,125.55
2022-06-18,2,2205,66,81.64,5388.24,2418.2400000000002,45,85,Coffee Maker,Home,81.42
2022-06-18,2,5502,37,59.01,2183.37,1258.37,25,60,Bluetooth Speaker,Electronics,136.04
2022-06-18,1,2205,64,85.57,5476.48,2596.4799999999996,45,85,Coffee Maker,Home,90.16
2022-06-18,1,8802,57,20.43,1164.51,708.51,8,20,Cotton T-Shirt,Apparel,155.38
2022-06-18,1,5502,66,59.31,3914.46,2264.46,25,60,Bluetooth Speaker,Electronics,137.24
2022-06-18,2,8801,48,101.52,4872.96,2952.96,40,95,Running Shoes,Apparel,153.8
2022-06-19,3,8801,54,91.86,4960.44,2800.44,40,95,Running Shoes,Apparel,129.65
2022-06-19,3,2205,77,83.48,6427.96,2962.9600000000005,45,85,Coffee Maker,Home,85.51
2022-06-19,2,8801,48,89.99,4319.5199999999995,2399.5199999999995,40,95,Running Shoes,Apparel,124.98
2022-06-19,3,5502,49,55.66,2727.3399999999997,1502.34,25,60,Bluetooth Speaker,Electronics,122.64
2022-06-19,1,2205,51,89.59,4569.09,2274.09,45,85,Coffee Maker,Home,99.09
2022-06-19,2,5502,38,63.48,2412.24,1462.2399999999998,25,60,Bluetooth Speaker,Electronics,153.92
2022-06-19,1,8802,20,21.39,427.8,267.8,8,20,Cotton T-Shirt,Apparel,167.38
2022-06-19,1,5502,72,65.76,4734.72,2934.7200000000003,25,60,Bluetooth Speaker,Electronics,163.04
2022-06-20,3,2205,39,82.42,3214.38,1459.38,45,85,Coffee Maker,Home,83.16
2022-06-20,3,8802,65,19.96,1297.4,777.4000000000001,8,20,Cotton T-Shirt,Apparel,149.5
2022-06-20,3,8801,42,89.75,3769.5,2089.5,40,95,Running Shoes,Apparel,124.37
2022-06-20,3,5502,55,54.4,2992.0,1617.0,25,60,Bluetooth Speaker,Electronics,117.6
2022-06-20,2,2205,44,89.92,3956.48,1976.48,45,85,Coffee Maker,Home,99.82
2022-06-20,2,8802,51,18.91,964.41,556.41,8,20,Cotton T-Shirt,Apparel,136.38
2022-06-20,2,5502,30,61.51,1845.3,1095.3,25,60,Bluetooth Speaker,Electronics,146.04
2022-06-20,1,2205,63,80.52,5072.759999999999,2237.7599999999998,45,85,Coffee Maker,Home,78.93
2022-06-20,1,8802,68,21.21,1442.28,898.2800000000001,8,20,Cotton T-Shirt,Apparel,165.12
2022-06-20,1,8801,37,86.92,3216.04,1736.04,40,95,Running Shoes,Apparel,117.3
2022-06-20,1,5502,52,64.39,3348.28,2048.28,25,60,Bluetooth Speaker,Electronics,157.56
2022-06-20,2,8801,56,87.64,4907.84,2667.84,40,95,Running Shoes,Apparel,119.1
2022-06-21,2,2205,26,88.92,2311.92,1141.92,45,85,Coffee Maker,Home,97.6
2022-06-21,3,2205,40,82.98,3319.2000000000003,1519.2000000000003,45,85,Coffee Maker,Home,84.4
2022-06-21,3,8802,42,20.04,841.68,505.67999999999995,8,20,Cotton T-Shirt,Apparel,150.5
2022-06-21,3,8801,44,94.12,4141.280000000001,2381.28,40,95,Running Shoes,Apparel,135.3
2022-06-21,3,5502,29,62.62,1815.98,1090.98,25,60,Bluetooth Speaker,Electronics,150.48
2022-06-21,2,8802,29,21.18,614.22,382.21999999999997,8,20,Cotton T-Shirt,Apparel,164.75
2022-06-21,2,8801,45,101.21,4554.45,2754.45,40,95,Running Shoes,Apparel,153.02
2022-06-21,2,5502,43,54.47,2342.21,1267.21,25,60,Bluetooth Speaker,Electronics,117.88
2022-06-21,1,2205,60,81.67,4900.2,2200.2000000000003,45,85,Coffee Maker,Home,81.49
2022-06-21,1,8802,23,19.88,457.23999999999995,273.23999999999995,8,20,Cotton T-Shirt,Apparel,148.5
2022-06-21,1,8801,39,90.21,3518.1899999999996,1958.1899999999998,40,95,Running Shoes,Apparel,125.52
2022-06-21,1,5502,38,65.82,2501.16,1551.1599999999999,25,60,Bluetooth Speaker,Electronics,163.28
2022-06-22,3,2205,46,90.08,4143.68,2073.68,45,85,Coffee Maker,Home,100.18
2022-06-22,3,8802,31,18.96,587.76,339.76000000000005,8,20,Cotton T-Shirt,Apparel,137.0
2022-06-22,3,8801,31,85.71,2657.0099999999998,1417.0099999999998,40,95,Running Shoes,Apparel,114.28
2022-06-22,3,5502,29,65.66,1904.1399999999999,1179.1399999999999,25,60,Bluetooth Speaker,Electronics,162.64
2022-06-22,2,2205,39,87.25,3402.75,1647.75,45,85,Coffee Maker,Home,93.89
2022-06-22,2,8802,43,18.57,798.51,454.51,8,20,Cotton T-Shirt,Apparel,132.12
2022-06-22,2,8801,52,99.66,5182.32,3102.3199999999997,40,95,Running Shoes,Apparel,149.15
2022-06-22,1,2205,46,85.53,3934.38,1864.38,45,85,Coffee Maker,Home,90.07
2022-06-22,1,8802,18,20.18,363.24,219.24,8,20,Cotton T-Shirt,Apparel,152.25
2022-06-22,1,8801,39,101.21,3947.1899999999996,2387.1899999999996,40,95,Running Shoes,Apparel,153.02
2022-06-22,1,5502,55,61.99,3409.4500000000003,2034.45,25,60,Bluetooth Speaker,Electronics,147.96
2022-06-23,3,2205,39,78.06,3044.34,1289.3400000000001,45,85,Coffee Maker,Home,73.47
2022-06-23,3,8802,53,19.04,1009.12,585.12,8,20,Cotton T-Shirt,Apparel,138.0
2022-06-23,3,8801,37,103.51,3829.8700000000003,2349.8700000000003,40,95,Running Shoes,Apparel,158.78
2022-06-23,2,2205,44,89.48,3937.1200000000003,1957.1200000000001,45,85,Coffee Maker,Home,98.84
2022-06-23,2,8802,36,18.41,662.76,374.76,8,20,Cotton T-Shirt,Apparel,130.12
2022-06-23,3,5502,46,63.9,2939.4,1789.3999999999999,25,60,Bluetooth Speaker,Electronics,155.6
2022-06-23,1,2205,46,93.04,4279.84,2209.84,45,85,Coffee Maker,Home,106.76
2022-06-23,2,5502,31,64.44,1997.6399999999999,1222.6399999999999,25,60,Bluetooth Speaker,Electronics,157.76
2022-06-23,1,8802,43,21.14,909.02,565.02,8,20,Cotton T-Shirt,Apparel,164.25
2022-06-23,1,8801,48,103.38,4962.24,3042.24,40,95,Running Shoes,Apparel,158.45
2022-06-23,1,5502,40,61.7,2468.0,1468.0,25,60,Bluetooth Speaker,Electronics,146.8
2022-06-24,3,2205,41,80.96,3319.3599999999997,1474.3599999999997,45,85,Coffee Maker,Home,79.91
2022-06-24,3,8802,44,20.24,890.56,538.56,8,20,Cotton T-Shirt,Apparel,153.0
2022-06-24,3,8801,42,98.45,4134.900000000001,2454.9,40,95,Running Shoes,Apparel,146.13
2022-06-24,2,2205,52,84.9,4414.8,2074.8,45,85,Coffee Maker,Home,88.67
2022-06-24,2,8802,49,19.05,933.45,541.45,8,20,Cotton T-Shirt,Apparel,138.12
2022-06-24,3,5502,56,64.45,3609.2000000000003,2209.2000000000003,25,60,Bluetooth Speaker,Electronics,157.8
2022-06-24,2,5502,41,65.37,2680.17,1655.17,25,60,Bluetooth Speaker,Electronics,161.48
2022-06-24,1,2205,39,88.26,3442.1400000000003,1687.14,45,85,Coffee Maker,Home,96.13
2022-06-24,1,8802,70,20.45,1431.5,871.5,8,20,Cotton T-Shirt,Apparel,155.62
2022-06-24,1,8801,62,86.37,5354.9400000000005,2874.9400000000005,40,95,Running Shoes,Apparel,115.93
2022-06-24,1,5502,41,59.67,2446.4700000000003,1421.47,25,60,Bluetooth Speaker,Electronics,138.68
2022-06-24,2,8801,28,103.28,2891.84,1771.8400000000001,40,95,Running Shoes,Apparel,158.2
2022-06-25,1,8802,67,19.96,1337.3200000000002,801.32,8,20,Cotton T-Shirt,Apparel,149.5
2022-06-25,2,8802,59,21.08,1243.7199999999998,771.7199999999999,8,20,Cotton T-Shirt,Apparel,163.5
2022-06-25,2,2205,66,76.68,5060.88,2090.8800000000006,45,85,Coffee Maker,Home,70.4
2022-06-25,3,5502,58,65.92,3823.36,2373.36,25,60,Bluetooth Speaker,Electronics,163.68
2022-06-25,3,8801,58,88.61,5139.38,2819.38,40,95,Running Shoes,Apparel,121.52
2022-06-25,3,2205,76,83.77,6366.5199999999995,2946.5199999999995,45,85,Coffee Maker,Home,86.16
2022-06-26,3,8801,54,101.58,5485.32,3325.3199999999997,40,95,Running Shoes,Apparel,153.95
2022-06-26,3,8802,77,18.28,1407.5600000000002,791.5600000000001,8,20,Cotton T-Shirt,Apparel,128.5
2022-06-26,3,2205,51,79.41,4049.91,1754.9099999999999,45,85,Coffee Maker,Home,76.47
2022-06-26,2,8802,59,18.56,1095.04,623.04,8,20,Cotton T-Shirt,Apparel,132.0
2022-06-26,1,8801,74,90.78,6717.72,3757.7200000000003,40,95,Running Shoes,Apparel,126.95
2022-06-26,2,5502,73,55.99,4087.27,2262.27,25,60,Bluetooth Speaker,Electronics,123.96
2022-06-26,1,2205,54,80.83,4364.82,1934.82,45,85,Coffee Maker,Home,79.62
2022-06-26,1,5502,44,65.7,2890.8,1790.8000000000002,25,60,Bluetooth Speaker,Electronics,162.8
2022-06-26,2,8801,61,92.62,5649.820000000001,3209.82,40,95,Running Shoes,Apparel,131.55
2022-06-27,3,2205,46,80.61,3708.06,1638.06,45,85,Coffee Maker,Home,79.13
2022-06-27,3,8802,35,21.77,761.9499999999999,481.95,8,20,Cotton T-Shirt,Apparel,172.12
2022-06-27,3,8801,45,95.9,4315.5,2515.5000000000005,40,95,Running Shoes,Apparel,139.75
2022-06-27,3,5502,37,58.11,2150.07,1225.07,25,60,Bluetooth Speaker,Electronics,132.44
2022-06-27,2,2205,27,92.48,2496.96,1281.96,45,85,Coffee Maker,Home,105.51
2022-06-27,2,8802,46,21.25,977.5,609.5,8,20,Cotton T-Shirt,Apparel,165.62
2022-06-27,2,5502,50,57.92,2896.0,1646.0,25,60,Bluetooth Speaker,Electronics,131.68
2022-06-27,1,2205,60,91.18,5470.8,2770.8,45,85,Coffee Maker,Home,102.62
2022-06-27,1,8802,45,20.32,914.4,554.4,8,20,Cotton T-Shirt,Apparel,154.0
2022-06-27,1,8801,64,94.42,6042.88,3482.88,40,95,Running Shoes,Apparel,136.05
2022-06-27,1,5502,25,56.62,1415.5,790.4999999999999,25,60,Bluetooth Speaker,Electronics,126.48
2022-06-27,2,8801,29,103.23,2993.67,1833.67,40,95,Running Shoes,Apparel,158.08
2022-06-28,3,5502,34,60.58,2059.72,1209.72,25,60,Bluetooth Speaker,Electronics,142.32
2022-06-28,3,2205,52,85.18,4429.360000000001,2089.3600000000006,45,85,Coffee Maker,Home,89.29
2022-06-28,3,8802,26,19.27,501.02,293.02,8,20,Cotton T-Shirt,Apparel,140.88
2022-06-28,3,8801,58,96.29,5584.820000000001,3264.82,40,95,Running Shoes,Apparel,140.73
2022-06-28,2,2205,47,81.73,3841.3100000000004,1726.3100000000002,45,85,Coffee Maker,Home,81.62
2022-06-28,2,8802,51,21.84,1113.84,705.84,8,20,Cotton T-Shirt,Apparel,173.0
2022-06-28,2,8801,42,103.37,4341.54,2661.54,40,95,Running Shoes,Apparel,158.43
2022-06-28,2,5502,45,64.93,2921.8500000000004,1796.8500000000004,25,60,Bluetooth Speaker,Electronics,159.72
2022-06-28,1,2205,49,82.38,4036.62,1831.62,45,85,Coffee Maker,Home,83.07
2022-06-28,1,8801,35,91.99,3219.6499999999996,1819.6499999999999,40,95,Running Shoes,Apparel,129.98
2022-06-28,1,5502,55,55.36,3044.8,1669.8,25,60,Bluetooth Speaker,Electronics,121.44
2022-06-29,3,2205,37,93.26,3450.6200000000003,1785.6200000000001,45,85,Coffee Maker,Home,107.24
2022-06-29,3,8802,64,20.26,1296.64,784.6400000000001,8,20,Cotton T-Shirt,Apparel,153.25
2022-06-29,3,8801,58,94.4,5475.200000000001,3155.2000000000003,40,95,Running Shoes,Apparel,136.0
2022-06-29,3,5502,34,56.68,1927.12,1077.12,25,60,Bluetooth Speaker,Electronics,126.72
2022-06-29,2,2205,47,83.55,3926.85,1811.85,45,85,Coffee Maker,Home,85.67
2022-06-29,2,8802,28,18.78,525.84,301.84000000000003,8,20,Cotton T-Shirt,Apparel,134.75
2022-06-29,2,8801,44,100.89,4439.16,2679.16,40,95,Running Shoes,Apparel,152.23
2022-06-29,2,5502,52,55.99,2911.48,1611.48,25,60,Bluetooth Speaker,Electronics,123.96
2022-06-29,1,2205,31,88.62,2747.2200000000003,1352.2200000000003,45,85,Coffee Maker,Home,96.93
2022-06-29,1,8802,61,18.42,1123.6200000000001,635.6200000000001,8,20,Cotton T-Shirt,Apparel,130.25
2022-06-29,1,8801,69,88.09,6078.21,3318.21,40,95,Running Shoes,Apparel,120.22
