date,store_id,sku_id,qty_sold,transaction_price,product_name,category,cost_price,sell_price,revenue,margin
2022-06-04,2,2205,64,87.8,Coffee Maker,Home,45,85,5619.2,2739.2
2022-06-04,3,5501,63,411.73,4K LED Smart TV,Electronics,300,450,25938.99,7038.990000000002
2022-06-04,3,5502,67,61.94,Bluetooth Speaker,Electronics,25,60,4149.98,2474.98
2022-06-04,3,8802,82,20.6,Cotton T-Shirt,Apparel,8,20,1689.2,1033.2
2022-06-04,3,2205,73,81.39,Coffee Maker,Home,45,85,5941.47,2656.4700000000003
2022-06-05,1,5501,67,468.81,4K LED Smart TV,Electronics,300,450,31410.27,11310.27
2022-06-05,1,5502,90,64.16,Bluetooth Speaker,Electronics,25,60,5774.4,3524.3999999999996
2022-06-05,1,8801,80,98.26,Running Shoes,Apparel,40,95,7860.8,4660.8
2022-06-05,1,8802,66,19.6,Cotton T-Shirt,Apparel,8,20,1293.6000000000001,765.6000000000001
2022-06-05,1,2205,58,78.65,Coffee Maker,Home,45,85,4561.700000000001,1951.7000000000003
2022-06-05,2,5501,60,477.98,4K LED Smart TV,Electronics,300,450,28678.800000000003,10678.800000000001
2022-06-05,2,5502,26,55.32,Bluetooth Speaker,Electronics,25,60,1438.32,788.32
2022-06-05,2,8801,48,92.82,Running Shoes,Apparel,40,95,4455.36,2535.3599999999997
2022-06-05,2,2205,66,85.61,Coffee Maker,Home,45,85,5650.26,2680.2599999999998
2022-06-05,3,5501,67,426.8,4K LED Smart TV,Electronics,300,450,28595.600000000002,8495.6
2022-06-05,3,5502,58,62.84,Bluetooth Speaker,Electronics,25,60,3644.7200000000003,2194.7200000000003
2022-06-05,3,8801,61,93.79,Running Shoes,Apparel,40,95,5721.1900000000005,3281.1900000000005
2022-06-05,3,8802,56,21.82,Cotton T-Shirt,Apparel,8,20,1221.92,773.9200000000001
2022-06-05,3,2205,57,88.66,Coffee Maker,Home,45,85,5053.62,2488.62
2022-06-06,1,5501,27,460.27,4K LED Smart TV,Electronics,300,450,12427.289999999999,4327.289999999999
2022-06-06,1,5502,67,58.12,Bluetooth Speaker,Electronics,25,60,3894.04,2219.04
2022-06-06,1,8801,23,94.21,Running Shoes,Apparel,40,95,2166.83,1246.83
2022-06-06,1,8802,42,19.71,Cotton T-Shirt,Apparel,8,20,827.82,491.82000000000005
2022-06-06,1,2205,45,90.77,Coffee Maker,Home,45,85,4084.6499999999996,2059.6499999999996
2022-06-06,2,5501,58,482.2,4K LED Smart TV,Electronics,300,450,27967.6,10567.599999999999
2022-06-06,2,5502,54,61.92,Bluetooth Speaker,Electronics,25,60,3343.6800000000003,1993.68
2022-06-06,2,8801,42,94.47,Running Shoes,Apparel,40,95,3967.74,2287.74
2022-06-06,2,8802,26,18.58,Cotton T-Shirt,Apparel,8,20,483.0799999999999,275.0799999999999
2022-06-06,2,2205,54,82.33,Coffee Maker,Home,45,85,4445.82,2015.82
2022-06-06,3,5501,52,417.37,4K LED Smart TV,Electronics,300,450,21703.24,6103.24
2022-06-06,3,5502,44,65.75,Bluetooth Speaker,Electronics,25,60,2893.0,1793.0
2022-06-06,3,8801,40,95.01,Running Shoes,Apparel,40,95,3800.4,2200.4
2022-06-06,3,8802,50,18.49,Cotton T-Shirt,Apparel,8,20,924.4999999999999,524.4999999999999
2022-06-06,3,2205,58,83.6,Coffee Maker,Home,45,85,4848.799999999999,2238.7999999999997
2022-06-07,1,5501,40,466.73,4K LED Smart TV,Electronics,300,450,18669.2,6669.200000000001
2022-06-07,1,5502,22,54.84,Bluetooth Speaker,Electronics,25,60,1206.48,656.48
2022-06-07,1,8801,83,87.71,Running Shoes,Apparel,40,95,7279.929999999999,3959.9299999999994
2022-06-07,1,8802,36,19.59,Cotton T-Shirt,Apparel,8,20,705.24,417.24
2022-06-07,1,2205,26,92.61,Coffee Maker,Home,45,85,2407.86,1237.86
2022-06-07,2,5501,43,469.18,4K LED Smart TV,Electronics,300,450,20174.74,7274.740000000001
2022-06-07,2,5502,47,60.57,Bluetooth Speaker,Electronics,25,60,2846.79,1671.79
2022-06-07,2,8801,54,97.75,Running Shoes,Apparel,40,95,5278.5,3118.5
2022-06-07,2,8802,50,18.14,Cotton T-Shirt,Apparel,8,20,907.0,507.0
2022-06-07,2,2205,52,91.44,Coffee Maker,Home,45,85,4754.88,2414.88
2022-06-07,3,5501,43,470.24,4K LED Smart TV,Electronics,300,450,20220.32,7320.320000000001
2022-06-07,3,5502,34,56.07,Bluetooth Speaker,Electronics,25,60,1906.38,1056.38
2022-06-07,3,8801,64,102.67,Running Shoes,Apparel,40,95,6570.88,4010.88
2022-06-07,3,8802,25,18.94,Cotton T-Shirt,Apparel,8,20,473.50000000000006,273.50000000000006
2022-06-07,3,2205,34,90.97,Coffee Maker,Home,45,85,3092.98,1562.98
2022-06-08,1,5501,18,456.74,4K LED Smart TV,Electronics,300,450,8221.32,2821.32
2022-06-08,1,5502,28,58.7,Bluetooth Speaker,Electronics,25,60,1643.6000000000001,943.6000000000001
2022-06-08,1,8801,32,95.7,Running Shoes,Apparel,40,95,3062.4,1782.4
2022-06-08,1,8802,52,18.24,Cotton T-Shirt,Apparel,8,20,948.4799999999999,532.4799999999999
2022-06-08,1,2205,25,78.73,Coffee Maker,Home,45,85,1968.25,843.2500000000001
2022-06-08,2,5501,37,414.98,4K LED Smart TV,Electronics,300,450,15354.26,4254.26
2022-06-08,2,5502,57,55.23,Bluetooth Speaker,Electronics,25,60,3148.1099999999997,1723.11
2022-06-08,2,8801,33,94.25,Running Shoes,Apparel,40,95,3110.25,1790.25
2022-06-08,2,8802,39,19.88,Cotton T-Shirt,Apparel,8,20,775.3199999999999,463.31999999999994
2022-06-08,2,2205,49,78.96,Coffee Maker,Home,45,85,3869.0399999999995,1664.0399999999997
2022-06-08,3,5501,48,481.24,4K LED Smart TV,Electronics,300,450,23099.52,8699.52
2022-06-08,3,5502,47,64.47,Bluetooth Speaker,Electronics,25,60,3030.09,1855.09
2022-06-08,3,8801,61,87.27,Running Shoes,Apparel,40,95,5323.469999999999,2883.47
2022-06-08,3,8802,57,19.63,Cotton T-Shirt,Apparel,8,20,1118.9099999999999,662.91
2022-06-08,3,2205,33,82.13,Coffee Maker,Home,45,85,2710.29,1225.29
2022-06-09,1,5502,32,62.16,Bluetooth Speaker,Electronics,25,60,1989.12,1189.12
2022-06-09,1,8801,63,96.33,Running Shoes,Apparel,40,95,6068.79,3548.79
2022-06-09,1,8802,55,20.56,Cotton T-Shirt,Apparel,8,20,1130.8,690.8
2022-06-09,2,5501,48,451.21,4K LED Smart TV,Electronics,300,450,21658.079999999998,7258.079999999999
2022-06-09,2,5502,53,56.25,Bluetooth Speaker,Electronics,25,60,2981.25,1656.25
2022-06-09,2,8801,57,101.28,Running Shoes,Apparel,40,95,5772.96,3492.96
2022-06-09,2,8802,64,18.84,Cotton T-Shirt,Apparel,8,20,1205.76,693.76
2022-06-09,3,5501,53,438.44,4K LED Smart TV,Electronics,300,450,23237.32,7337.32
2022-06-09,3,5502,69,58.6,Bluetooth Speaker,Electronics,25,60,4043.4,2318.4
2022-06-09,3,8801,24,104.19,Running Shoes,Apparel,40,95,2500.56,1540.56
2022-06-09,3,8802,59,21.36,Cotton T-Shirt,Apparel,8,20,1260.24,788.24
2022-06-09,3,2205,36,88.77,Coffee Maker,Home,45,85,3195.72,1575.7199999999998
2022-06-10,1,5501,34,408.56,4K LED Smart TV,Electronics,300,450,13891.04,3691.04
2022-06-10,1,5502,71,56.12,Bluetooth Speaker,Electronics,25,60,3984.52,2209.52
2022-06-10,1,8801,35,99.69,Running Shoes,Apparel,40,95,3489.15,2089.15
2022-06-10,1,8802,65,18.46,Cotton T-Shirt,Apparel,8,20,1199.9,679.9000000000001
2022-06-10,1,2205,38,82.99,Coffee Maker,Home,45,85,3153.62,1443.62
2022-06-10,2,5501,68,491.73,4K LED Smart TV,Electronics,300,450,33437.64,13037.640000000001
2022-06-10,2,5502,41,63.47,Bluetooth Speaker,Electronics,25,60,2602.27,1577.27
2022-06-10,2,8801,50,104.0,Running Shoes,Apparel,40,95,5200.0,3200.0
2022-06-10,2,8802,51,21.6,Cotton T-Shirt,Apparel,8,20,1101.6000000000001,693.6
2022-06-10,3,5501,47,476.27,4K LED Smart TV,Electronics,300,450,22384.69,8284.689999999999
2022-06-10,3,5502,50,56.16,Bluetooth Speaker,Electronics,25,60,2808.0,1557.9999999999998
2022-06-10,3,8801,45,93.49,Running Shoes,Apparel,40,95,4207.05,2407.0499999999997
2022-06-10,3,8802,44,21.45,Cotton T-Shirt,Apparel,8,20,943.8,591.8
2022-06-10,3,2205,48,83.16,Coffee Maker,Home,45,85,3991.68,1831.6799999999998
2022-06-11,1,5501,35,415.86,4K LED Smart TV,Electronics,300,450,14555.1,4055.1000000000004
2022-06-11,1,5502,54,55.8,Bluetooth Speaker,Electronics,25,60,3013.2,1663.1999999999998
2022-06-11,1,8801,61,90.45,Running Shoes,Apparel,40,95,5517.45,3077.4500000000003
2022-06-11,1,8802,72,20.19,Cotton T-Shirt,Apparel,8,20,1453.68,877.6800000000001
2022-06-11,1,2205,93,82.04,Coffee Maker,Home,45,85,7629.72,3444.7200000000007
2022-06-11,2,5501,80,470.76,4K LED Smart TV,Electronics,300,450,37660.8,13660.8
2022-06-11,2,5502,61,64.46,Bluetooth Speaker,Electronics,25,60,3932.0599999999995,2407.0599999999995
2022-06-11,2,8801,29,94.85,Running Shoes,Apparel,40,95,2750.6499999999996,1590.6499999999999
2022-06-11,2,8802,60,19.16,Cotton T-Shirt,Apparel,8,20,1149.6,669.6
2022-06-11,2,2205,72,88.41,Coffee Maker,Home,45,85,6365.5199999999995,3125.5199999999995
2022-06-11,3,5501,49,488.85,4K LED Smart TV,Electronics,300,450,23953.65,9253.650000000001
2022-06-11,3,5502,47,58.6,Bluetooth Speaker,Electronics,25,60,2754.2000000000003,1579.2
2022-06-11,3,8801,75,103.0,Running Shoes,Apparel,40,95,7725.0,4725.0
2022-06-11,3,2205,66,89.21,Coffee Maker,Home,45,85,5887.86,2917.8599999999997
2022-06-12,1,5501,46,466.94,4K LED Smart TV,Electronics,300,450,21479.24,7679.24
2022-06-12,1,5502,48,59.48,Bluetooth Speaker,Electronics,25,60,2855.04,1655.04
2022-06-12,1,8801,56,91.25,Running Shoes,Apparel,40,95,5110.0,2870.0
2022-06-12,1,8802,76,20.45,Cotton T-Shirt,Apparel,8,20,1554.2,946.1999999999999
2022-06-12,1,2205,63,91.17,Coffee Maker,Home,45,85,5743.71,2908.71
2022-06-12,2,5501,43,474.48,4K LED Smart TV,Electronics,300,450,20402.64,7502.640000000001
2022-06-12,2,5502,72,59.01,Bluetooth Speaker,Electronics,25,60,4248.72,2448.72
2022-06-12,2,8801,46,86.19,Running Shoes,Apparel,40,95,3964.74,2124.74
2022-06-12,2,8802,68,20.27,Cotton T-Shirt,Apparel,8,20,1378.36,834.36
2022-06-12,3,5501,54,409.61,4K LED Smart TV,Electronics,300,450,22118.940000000002,5918.9400000000005
2022-06-12,3,5502,99,55.27,Bluetooth Speaker,Electronics,25,60,5471.7300000000005,2996.7300000000005
2022-06-12,3,8801,38,89.22,Running Shoes,Apparel,40,95,3390.36,1870.36
2022-06-12,3,8802,82,21.32,Cotton T-Shirt,Apparel,8,20,1748.24,1092.24
2022-06-12,3,2205,41,91.88,Coffee Maker,Home,45,85,3767.08,1922.08
2022-06-13,1,5501,38,492.92,4K LED Smart TV,Electronics,300,450,18730.96,7330.960000000001
2022-06-13,1,5502,16,55.74,Bluetooth Speaker,Electronics,25,60,891.84,491.84000000000003
2022-06-13,1,8801,56,89.65,Running Shoes,Apparel,40,95,5020.400000000001,2780.4000000000005
2022-06-13,1,8802,44,21.24,Cotton T-Shirt,Apparel,8,20,934.56,582.56
2022-06-13,1,2205,23,78.55,Coffee Maker,Home,45,85,1806.6499999999999,771.65
2022-06-13,2,5501,38,485.06,4K LED Smart TV,Electronics,300,450,18432.28,7032.28
2022-06-13,2,5502,38,62.13,Bluetooth Speaker,Electronics,25,60,2360.94,1410.94
2022-06-13,2,8801,46,103.09,Running Shoes,Apparel,40,95,4742.14,2902.1400000000003
2022-06-13,2,8802,37,19.47,Cotton T-Shirt,Apparel,8,20,720.39,424.39
2022-06-13,2,2205,51,77.89,Coffee Maker,Home,45,85,3972.39,1677.39
2022-06-13,3,5501,22,449.74,4K LED Smart TV,Electronics,300,450,9894.28,3294.28
2022-06-13,3,5502,39,61.78,Bluetooth Speaker,Electronics,25,60,2409.42,1434.42
2022-06-13,3,8801,47,89.06,Running Shoes,Apparel,40,95,4185.82,2305.82
2022-06-13,3,2205,47,83.45,Coffee Maker,Home,45,85,3922.15,1807.15
2022-06-14,1,5501,34,489.49,4K LED Smart TV,Electronics,300,450,16642.66,6442.66
2022-06-14,1,5502,47,55.9,Bluetooth Speaker,Electronics,25,60,2627.2999999999997,1452.3
2022-06-14,1,8801,32,97.99,Running Shoes,Apparel,40,95,3135.68,1855.6799999999998
2022-06-14,1,8802,50,18.46,Cotton T-Shirt,Apparel,8,20,923.0,523.0
2022-06-14,1,2205,48,79.02,Coffee Maker,Home,45,85,3792.96,1632.9599999999998
2022-06-14,2,5501,32,408.29,4K LED Smart TV,Electronics,300,450,13065.28,3465.2800000000007
2022-06-14,2,5502,42,62.56,Bluetooth Speaker,Electronics,25,60,2627.52,1577.52
2022-06-14,2,8801,54,98.2,Running Shoes,Apparel,40,95,5302.8,3142.8
2022-06-14,2,8802,63,21.33,Cotton T-Shirt,Apparel,8,20,1343.79,839.7899999999998
2022-06-14,3,5501,33,457.32,4K LED Smart TV,Electronics,300,450,15091.56,5191.5599999999995
2022-06-14,3,5502,44,63.15,Bluetooth Speaker,Electronics,25,60,2778.6,1678.6
2022-06-14,3,8801,43,94.5,Running Shoes,Apparel,40,95,4063.5,2343.5
2022-06-14,3,8802,51,19.24,Cotton T-Shirt,Apparel,8,20,981.2399999999999,573.2399999999999
2022-06-14,3,2205,43,82.63,Coffee Maker,Home,45,85,3553.0899999999997,1618.0899999999997
2022-06-15,1,5501,35,459.9,4K LED Smart TV,Electronics,300,450,16096.5,5596.499999999999
2022-06-15,1,5502,77,54.17,Bluetooth Speaker,Electronics,25,60,4171.09,2246.09
2022-06-15,1,8801,40,96.02,Running Shoes,Apparel,40,95,3840.7999999999997,2240.7999999999997
2022-06-15,1,8802,63,21.63,Cotton T-Shirt,Apparel,8,20,1362.6899999999998,858.6899999999999
2022-06-15,1,2205,22,90.2,Coffee Maker,Home,45,85,1984.4,994.4000000000001
2022-06-15,2,5501,38,468.36,4K LED Smart TV,Electronics,300,450,17797.68,6397.68
2022-06-15,2,8801,74,94.44,Running Shoes,Apparel,40,95,6988.5599999999995,4028.56
2022-06-15,2,2205,61,93.0,Coffee Maker,Home,45,85,5673.0,2928.0
2022-06-15,3,5501,55,483.0,4K LED Smart TV,Electronics,300,450,26565.0,10065.0
2022-06-15,3,5502,46,55.96,Bluetooth Speaker,Electronics,25,60,2574.16,1424.16
2022-06-15,3,8801,52,96.69,Running Shoes,Apparel,40,95,5027.88,2947.88
2022-06-15,3,8802,81,18.3,Cotton T-Shirt,Apparel,8,20,1482.3,834.3000000000001
2022-06-15,3,2205,32,77.84,Coffee Maker,Home,45,85,2490.88,1050.88
2022-06-16,1,5501,41,412.94,4K LED Smart TV,Electronics,300,450,16930.54,4630.54
2022-06-16,1,5502,56,58.08,Bluetooth Speaker,Electronics,25,60,3252.48,1852.48
2022-06-16,1,8801,39,97.12,Running Shoes,Apparel,40,95,3787.6800000000003,2227.6800000000003
2022-06-16,1,8802,59,19.08,Cotton T-Shirt,Apparel,8,20,1125.7199999999998,653.7199999999999
2022-06-16,1,2205,37,77.76,Coffee Maker,Home,45,85,2877.1200000000003,1212.1200000000001
2022-06-16,2,5501,38,405.21,4K LED Smart TV,Electronics,300,450,15397.98,3997.979999999999
2022-06-16,2,5502,25,57.64,Bluetooth Speaker,Electronics,25,60,1441.0,816.0
2022-06-16,2,8801,51,103.67,Running Shoes,Apparel,40,95,5287.17,3247.17
2022-06-16,2,8802,41,19.06,Cotton T-Shirt,Apparel,8,20,781.4599999999999,453.4599999999999
2022-06-16,2,2205,58,86.66,Coffee Maker,Home,45,85,5026.28,2416.2799999999997
2022-06-16,3,5502,28,65.35,Bluetooth Speaker,Electronics,25,60,1829.7999999999997,1129.7999999999997
2022-06-16,3,8801,46,103.36,Running Shoes,Apparel,40,95,4754.56,2914.56
2022-06-16,3,8802,39,19.34,Cotton T-Shirt,Apparel,8,20,754.26,442.26
2022-06-16,3,2205,58,83.73,Coffee Maker,Home,45,85,4856.34,2246.34
2022-06-17,1,5501,50,460.6,4K LED Smart TV,Electronics,300,450,23030.0,8030.000000000001
2022-06-17,1,5502,42,56.52,Bluetooth Speaker,Electronics,25,60,2373.84,1323.8400000000001
2022-06-17,1,8801,62,101.0,Running Shoes,Apparel,40,95,6262.0,3782.0
2022-06-17,1,8802,37,19.13,Cotton T-Shirt,Apparel,8,20,707.81,411.80999999999995
2022-06-17,2,5501,40,476.99,4K LED Smart TV,Electronics,300,450,19079.6,7079.6
2022-06-17,2,5502,63,56.39,Bluetooth Speaker,Electronics,25,60,3552.57,1977.57
2022-06-17,2,8801,32,91.29,Running Shoes,Apparel,40,95,2921.28,1641.2800000000002
2022-06-17,2,8802,50,21.0,Cotton T-Shirt,Apparel,8,20,1050.0,650.0
2022-06-17,2,2205,37,77.26,Coffee Maker,Home,45,85,2858.6200000000003,1193.6200000000001
2022-06-17,3,5501,38,463.38,4K LED Smart TV,Electronics,300,450,17608.44,6208.44
2022-06-17,3,5502,48,64.09,Bluetooth Speaker,Electronics,25,60,3076.32,1876.3200000000002
2022-06-17,3,8801,40,90.37,Running Shoes,Apparel,40,95,3614.8,2014.8000000000002
2022-06-17,3,8802,35,20.41,Cotton T-Shirt,Apparel,8,20,714.35,434.35
2022-06-17,3,2205,35,81.93,Coffee Maker,Home,45,85,2867.55,1292.5500000000002
2022-06-18,1,5501,54,461.85,4K LED Smart TV,Electronics,300,450,24939.9,8739.900000000001
2022-06-18,1,5502,66,59.31,Bluetooth Speaker,Electronics,25,60,3914.46,2264.46
2022-06-18,1,8801,100,87.85,Running Shoes,Apparel,40,95,8785.0,4784.999999999999
2022-06-18,1,8802,57,20.43,Cotton T-Shirt,Apparel,8,20,1164.51,708.51
2022-06-18,1,2205,64,85.57,Coffee Maker,Home,45,85,5476.48,2596.4799999999996
2022-06-18,2,5501,100,478.01,4K LED Smart TV,Electronics,300,450,47801.0,17801.0
2022-06-18,2,5502,37,59.01,Bluetooth Speaker,Electronics,25,60,2183.37,1258.37
2022-06-18,2,8801,48,101.52,Running Shoes,Apparel,40,95,4872.96,2952.96
2022-06-18,2,8802,84,20.78,Cotton T-Shirt,Apparel,8,20,1745.52,1073.52
2022-06-18,2,2205,66,81.64,Coffee Maker,Home,45,85,5388.24,2418.2400000000002
2022-06-18,3,5501,68,413.04,4K LED Smart TV,Electronics,300,450,28086.72,7686.720000000001
2022-06-18,3,8801,34,90.22,Running Shoes,Apparel,40,95,3067.48,1707.48
2022-06-18,3,8802,55,19.42,Cotton T-Shirt,Apparel,8,20,1068.1000000000001,628.1000000000001
2022-06-18,3,2205,71,83.97,Coffee Maker,Home,45,85,5961.87,2766.87
2022-06-19,1,5501,37,481.04,4K LED Smart TV,Electronics,300,450,17798.48,6698.4800000000005
2022-06-19,1,5502,72,65.76,Bluetooth Speaker,Electronics,25,60,4734.72,2934.7200000000003
2022-06-19,1,8801,82,96.51,Running Shoes,Apparel,40,95,7913.820000000001,4633.820000000001
2022-06-19,1,8802,20,21.39,Cotton T-Shirt,Apparel,8,20,427.8,267.8
2022-06-19,1,2205,51,89.59,Coffee Maker,Home,45,85,4569.09,2274.09
2022-06-19,2,5501,46,494.94,4K LED Smart TV,Electronics,300,450,22767.24,8967.24
2022-06-19,2,5502,38,63.48,Bluetooth Speaker,Electronics,25,60,2412.24,1462.2399999999998
2022-06-19,2,8801,48,89.99,Running Shoes,Apparel,40,95,4319.5199999999995,2399.5199999999995
2022-06-19,2,8802,87,18.29,Cotton T-Shirt,Apparel,8,20,1591.23,895.2299999999999
2022-06-19,2,2205,82,85.47,Coffee Maker,Home,45,85,7008.54,3318.54
2022-06-19,3,5501,80,418.32,4K LED Smart TV,Electronics,300,450,33465.6,9465.599999999999
2022-06-19,3,5502,49,55.66,Bluetooth Speaker,Electronics,25,60,2727.3399999999997,1502.34
2022-06-19,3,8801,54,91.86,Running Shoes,Apparel,40,95,4960.44,2800.44
2022-06-19,3,8802,82,21.31,Cotton T-Shirt,Apparel,8,20,1747.4199999999998,1091.4199999999998
2022-06-19,3,2205,77,83.48,Coffee Maker,Home,45,85,6427.96,2962.9600000000005
2022-06-20,1,5501,36,479.43,4K LED Smart TV,Electronics,300,450,17259.48,6459.4800000000005
2022-06-20,1,5502,52,64.39,Bluetooth Speaker,Electronics,25,60,3348.28,2048.28
2022-06-20,1,8801,37,86.92,Running Shoes,Apparel,40,95,3216.04,1736.04
2022-06-20,1,8802,68,21.21,Cotton T-Shirt,Apparel,8,20,1442.28,898.2800000000001
2022-06-20,1,2205,63,80.52,Coffee Maker,Home,45,85,5072.759999999999,2237.7599999999998
2022-06-20,2,5501,45,472.73,4K LED Smart TV,Electronics,300,450,21272.850000000002,7772.85
2022-06-20,2,5502,30,61.51,Bluetooth Speaker,Electronics,25,60,1845.3,1095.3
2022-06-20,2,8801,56,87.64,Running Shoes,Apparel,40,95,4907.84,2667.84
2022-06-20,2,8802,51,18.91,Cotton T-Shirt,Apparel,8,20,964.41,556.41
2022-06-20,2,2205,44,89.92,Coffee Maker,Home,45,85,3956.48,1976.48
2022-06-20,3,5502,55,54.4,Bluetooth Speaker,Electronics,25,60,2992.0,1617.0
2022-06-20,3,8801,42,89.75,Running Shoes,Apparel,40,95,3769.5,2089.5
2022-06-20,3,8802,65,19.96,Cotton T-Shirt,Apparel,8,20,1297.4,777.4000000000001
2022-06-20,3,2205,39,82.42,Coffee Maker,Home,45,85,3214.38,1459.38
2022-06-21,1,5501,54,428.26,4K LED Smart TV,Electronics,300,450,23126.04,6926.039999999999
2022-06-21,1,5502,38,65.82,Bluetooth Speaker,Electronics,25,60,2501.16,1551.1599999999999
2022-06-21,1,8801,39,90.21,Running Shoes,Apparel,40,95,3518.1899999999996,1958.1899999999998
2022-06-21,1,8802,23,19.88,Cotton T-Shirt,Apparel,8,20,457.23999999999995,273.23999999999995
2022-06-21,1,2205,60,81.67,Coffee Maker,Home,45,85,4900.2,2200.2000000000003
2022-06-21,2,5501,47,453.36,4K LED Smart TV,Electronics,300,450,21307.920000000002,7207.920000000001
2022-06-21,2,5502,43,54.47,Bluetooth Speaker,Electronics,25,60,2342.21,1267.21
2022-06-21,2,8801,45,101.21,Running Shoes,Apparel,40,95,4554.45,2754.45
2022-06-21,2,8802,29,21.18,Cotton T-Shirt,Apparel,8,20,614.22,382.21999999999997
2022-06-21,2,2205,26,88.92,Coffee Maker,Home,45,85,2311.92,1141.92
2022-06-21,3,5501,41,467.39,4K LED Smart TV,Electronics,300,450,19162.989999999998,6862.99
2022-06-21,3,5502,29,62.62,Bluetooth Speaker,Electronics,25,60,1815.98,1090.98
2022-06-21,3,8801,44,94.12,Running Shoes,Apparel,40,95,4141.280000000001,2381.28
2022-06-21,3,8802,42,20.04,Cotton T-Shirt,Apparel,8,20,841.68,505.67999999999995
2022-06-21,3,2205,40,82.98,Coffee Maker,Home,45,85,3319.2000000000003,1519.2000000000003
2022-06-22,1,5501,50,471.29,4K LED Smart TV,Electronics,300,450,23564.5,8564.500000000002
2022-06-22,1,5502,55,61.99,Bluetooth Speaker,Electronics,25,60,3409.4500000000003,2034.45
2022-06-22,1,8801,39,101.21,Running Shoes,Apparel,40,95,3947.1899999999996,2387.1899999999996
2022-06-22,1,8802,18,20.18,Cotton T-Shirt,Apparel,8,20,363.24,219.24
2022-06-22,1,2205,46,85.53,Coffee Maker,Home,45,85,3934.38,1864.38
2022-06-22,2,5501,55,416.35,4K LED Smart TV,Electronics,300,450,22899.25,6399.250000000001
2022-06-22,2,8801,52,99.66,Running Shoes,Apparel,40,95,5182.32,3102.3199999999997
2022-06-22,2,8802,43,18.57,Cotton T-Shirt,Apparel,8,20,798.51,454.51
2022-06-22,2,2205,39,87.25,Coffee Maker,Home,45,85,3402.75,1647.75
2022-06-22,3,5501,37,469.87,4K LED Smart TV,Electronics,300,450,17385.19,6285.1900000000005
2022-06-22,3,5502,29,65.66,Bluetooth Speaker,Electronics,25,60,1904.1399999999999,1179.1399999999999
2022-06-22,3,8801,31,85.71,Running Shoes,Apparel,40,95,2657.0099999999998,1417.0099999999998
2022-06-22,3,8802,31,18.96,Cotton T-Shirt,Apparel,8,20,587.76,339.76000000000005
2022-06-22,3,2205,46,90.08,Coffee Maker,Home,45,85,4143.68,2073.68
2022-06-23,1,5501,67,479.45,4K LED Smart TV,Electronics,300,450,32123.149999999998,12023.15
2022-06-23,1,5502,40,61.7,Bluetooth Speaker,Electronics,25,60,2468.0,1468.0
2022-06-23,1,8801,48,103.38,Running Shoes,Apparel,40,95,4962.24,3042.24
2022-06-23,1,8802,43,21.14,Cotton T-Shirt,Apparel,8,20,909.02,565.02
2022-06-23,1,2205,46,93.04,Coffee Maker,Home,45,85,4279.84,2209.84
2022-06-23,2,5501,23,445.13,4K LED Smart TV,Electronics,300,450,10237.99,3337.99
2022-06-23,2,5502,31,64.44,Bluetooth Speaker,Electronics,25,60,1997.6399999999999,1222.6399999999999
2022-06-23,2,8802,36,18.41,Cotton T-Shirt,Apparel,8,20,662.76,374.76
2022-06-23,2,2205,44,89.48,Coffee Maker,Home,45,85,3937.1200000000003,1957.1200000000001
2022-06-23,3,5501,67,478.51,4K LED Smart TV,Electronics,300,450,32060.17,11960.17
2022-06-23,3,5502,46,63.9,Bluetooth Speaker,Electronics,25,60,2939.4,1789.3999999999999
2022-06-23,3,8801,37,103.51,Running Shoes,Apparel,40,95,3829.8700000000003,2349.8700000000003
2022-06-23,3,8802,53,19.04,Cotton T-Shirt,Apparel,8,20,1009.12,585.12
2022-06-23,3,2205,39,78.06,Coffee Maker,Home,45,85,3044.34,1289.3400000000001
2022-06-24,1,5501,40,406.01,4K LED Smart TV,Electronics,300,450,16240.4,4240.4
2022-06-24,1,5502,41,59.67,Bluetooth Speaker,Electronics,25,60,2446.4700000000003,1421.47
2022-06-24,1,8801,62,86.37,Running Shoes,Apparel,40,95,5354.9400000000005,2874.9400000000005
2022-06-24,1,8802,70,20.45,Cotton T-Shirt,Apparel,8,20,1431.5,871.5
2022-06-24,1,2205,39,88.26,Coffee Maker,Home,45,85,3442.1400000000003,1687.14
2022-06-24,2,5501,36,467.63,4K LED Smart TV,Electronics,300,450,16834.68,6034.68
2022-06-24,2,5502,41,65.37,Bluetooth Speaker,Electronics,25,60,2680.17,1655.17
2022-06-24,2,8801,28,103.28,Running Shoes,Apparel,40,95,2891.84,1771.8400000000001
2022-06-24,2,8802,49,19.05,Cotton T-Shirt,Apparel,8,20,933.45,541.45
2022-06-24,2,2205,52,84.9,Coffee Maker,Home,45,85,4414.8,2074.8
2022-06-24,3,5501,28,447.17,4K LED Smart TV,Electronics,300,450,12520.76,4120.76
2022-06-24,3,5502,56,64.45,Bluetooth Speaker,Electronics,25,60,3609.2000000000003,2209.2000000000003
2022-06-24,3,8801,42,98.45,Running Shoes,Apparel,40,95,4134.900000000001,2454.9
2022-06-24,3,8802,44,20.24,Cotton T-Shirt,Apparel,8,20,890.56,538.56
2022-06-24,3,2205,41,80.96,Coffee Maker,Home,45,85,3319.3599999999997,1474.3599999999997
2022-06-25,1,5501,63,472.33,4K LED Smart TV,Electronics,300,450,29756.789999999997,10856.789999999999
